Organization Name,Organization Name URL,Categories,Headquarters Location,Description,Contact Email,Phone Number,Website,Company Type,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Date,Last Funding Type,Total Funding Amount,Category Groups,IPO Status
Morphotek,https://www.crunchbase.com/organization/morphotek,"Biotechnology, Innovation Management, Medical","Exton, Pennsylvania, United States","An Exton, Pa.-based biotech company that uses gene evolution technology to develop protein and antibody products,",info@morphotek.com,610-423-6100,http://www.morphotek.com/,For Profit,3,Late Stage Venture,"$40,000,000 ",10/12/06,Series D,"$76,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Avidia,https://www.crunchbase.com/organization/avidia,"Biotechnology, Medical, Pharmaceutical","Mountain View, California, United States",Avidia is a biopharmaceutical company engaged in discovering and developing therapeutic proteins.,,650-404-2000,http://www.avidia.com,,3,M&A,"$43,800,000 ",5/9/06,Series C,"$78,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
NanoCor Therapeutics,https://www.crunchbase.com/organization/nanocor-therapeutics,"Biotechnology, Genetics","Chapel Hill, North Carolina, United States",NanoCor Therapeutics develops viable intracellular genetic protein therapy for the treatment of chronic heart failure.,,9199334755,http://www.nanocorthx.com,,1,Early Stage Venture,"$6,250,000 ",9/10/07,Series B,"$6,250,000 ","Biotechnology, Health Care, Science and Engineering",Private
Ception Therapeutics,https://www.crunchbase.com/organization/ception-therapeutics,"Biotechnology, Information Technology, Medical","Malvern, Pennsylvania, United States",Ception Therapeutics is a biopharmaceutical company developing novel products to address areas of unmet medical needs.,contactus@ceptiontx.com,610-640-2940,http://www.ceptiontx.com,,2,M&A,"$14,700,000 ",5/31/07,Series C,"$77,700,000 ","Biotechnology, Health Care, Information Technology, Science and Engineering",Private
Sopherion Therapeutics,https://www.crunchbase.com/organization/sopherion-therapeutics,"Biotechnology, Health Diagnostics, Pharmaceutical","East Brunswick, New Jersey, United States",Sopherion has the US and Canadian rights to this liposomal nanotechnology that targets the tumor vasculature.,,(203) 915-8396,http://www.sopherion.com/,For Profit,2,Early Stage Venture,"$47,000,000 ",9/24/04,Series B,"$73,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Octagon Research Solutions Inc.,https://www.crunchbase.com/organization/octagon-research-solutions-inc,"Biopharma, Biotechnology, Outsourcing","Pennsylvania, United States, North America",Octagon Research Solutions acts as a virtual partner in supporting its biopharmaceutical clients throughout the entire clinical research.,info@octagonresearch.com,610-407-1700,http://www.octagonresearch.com,For Profit,3,M&A,"$10,000,000 ",9/6/06,Series C,"$17,300,000 ","Biotechnology, Health Care, Professional Services, Science and Engineering",Private
Blue Heron Biotechnology,https://www.crunchbase.com/organization/blue-heron-biotechnology,"Biotechnology, Genetics","Bothell, Washington, United States",Blue Heron Biotechnology provides a range of synthetic DNA sequences and related services to researchers and biotechnology companies.,info@blueheronbio.com,425-368-5000,http://www.blueheronbio.com,,1,M&A,"$3,680,000 ",1/16/07,Series D,"$3,680,000 ","Biotechnology, Health Care, Science and Engineering",Private
Ilypsa,https://www.crunchbase.com/organization/ilypsa,"Biotechnology, Manufacturing, Medical","Santa Clara, California, United States","Ilypsa is a biotechnology company that discovers, develops, manufactures, and delivers human therapeutics.",investor.relations@amgen.com,408-215-2800,http://www.ilypsa.com,For Profit,2,M&A,"$36,000,000 ",7/19/05,Series B,"$44,000,000 ","Biotechnology, Health Care, Manufacturing, Science and Engineering",Private
EKR Therapeutics,https://www.crunchbase.com/organization/ekr-therapeutics,"Biotechnology, Pharmaceutical, Therapeutics","Bedminster, New Jersey, United States",EKR Therapeutics provides a segment of the healthcare market with products to improve patient outcomes and quality of life.,info@EKRtx.com,9786831799,http://www.ekrtx.com,For Profit,2,M&A,"$13,000,000 ",8/15/07,Series C,"$18,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Arrow Therapeutics,https://www.crunchbase.com/organization/arrow-therapeutics,"Biotechnology, Medical, Pharmaceutical","London, England, United Kingdom",Arrow is a small pharmaceutical company strictly focussed on novel anti-infective discovery.,,,http://www.arrowt.co.uk/,For Profit,4,M&A,"£21,000,000",10/1/03,Series B,"£40,000,000","Biotechnology, Health Care, Science and Engineering",Private
Acologix,https://www.crunchbase.com/organization/acologix,"Biopharma, Biotechnology, Medical","Hayward, California, United States",Acologix is a biopharmaceutical company developing therapeutic compounds for the treatment of osteo-renal diseases.,info@acologix.com,(510)512-7200,http://www.acologix.com,For Profit,2,Late Stage Venture,"$30,000,000 ",2/14/06,Series C,"$70,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Corus Pharma,https://www.crunchbase.com/organization/corus-pharma-2,"Biotechnology, Health Care, Pharmaceutical","Seattle, Washington, United States","Corus Pharma Inc., a Seatle-based biotech and specialty drug company focused on respiratory and infectious diseases.",,,http://www.coruspharma.com/,For Profit,4,M&A,"$65,000,000 ",4/13/04,Series C,"$125,200,000 ","Biotechnology, Health Care, Science and Engineering",Private
Ardais Corporation,https://www.crunchbase.com/organization/ardais-corporation,"Biotechnology, Clinical Trials, Genetics, Health Care","Lexington, Massachusetts, United States","Ardais Corporation, a leading clinical genomics company, is dedicated to enhancing and accelerating biomedical research.",info@ardais.com,,http://www.ardais.com/corporate/,For Profit,3,M&A,"$14,000,000 ",1/13/03,Series C,"$56,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
LipoSonix,https://www.crunchbase.com/organization/liposonix,"Biotechnology, Health Care, Medical Device","Bothell, Washington, United States","LipoSonix, Inc. operates as a medical device company. The company develops non-invasive body sculpting products for aesthetic applications.",,510-786-6946,http://www.liposonix.com,,3,M&A,"$27,000,000 ",7/11/04,Series C,"$37,935,003 ","Biotechnology, Health Care, Science and Engineering",Private
Intercytex Group,https://www.crunchbase.com/organization/intercytex-group,"Beauty, Biotechnology, Medical","Cambridge, Cambridgeshire, United Kingdom",Intercytex Group is a biotechnology company developing cell-based therapies for the repair and regeneration of skin and hair.,mail@intercytex.com,,http://www.intercytex.com,For Profit,4,Late Stage Venture,"£12,000,000",8/1/05,Series D,"$38,315,949 ","Biotechnology, Consumer Goods, Health Care, Science and Engineering",Private
SpinX Technologies,https://www.crunchbase.com/organization/spinx-technologies,"Biotechnology, Health Diagnostics, Robotics","Geneva, Geneve, Switzerland",SpinX designs and develops products which exploit its innovative adaptive microfludics technology.,contact@spinx-technologies.com,41 22 719 09 00,http://www.spinx-technologies.com,,1,Early Stage Venture,"€10,000,000",9/6/05,Series B,"€10,000,000","Biotechnology, Hardware, Health Care, Science and Engineering, Software",Private
PregLem,https://www.crunchbase.com/organization/preglem,"Biotechnology, Health Care, Medical","Cheshire, United Kingdom, Europe",PregLem is a Swiss based specialty biopharmaceutical company dedicated to the development and commercialisation of innovative drugs for,info@preglem.com,41 22 884 03 40,http://www.preglem.com,,2,M&A,"CHF36,000,000",12/4/07,Series B,"CHF68,000,000","Biotechnology, Health Care, Science and Engineering",Private
SOLVO Biotechnology,https://www.crunchbase.com/organization/solvo-biotechnology,Biotechnology,"Boston, Massachusetts, United States","SOLVO Biotechnology is the leading worldwide provider of drug transporter technology, assays and reagents.",solvo_usa@solvo.com,+36 23 503 940,http://www.solvobiotech.com,For Profit,1,M&A,,12/1/11,Series B,,"Biotechnology, Science and Engineering",Private
Takeda Cambridge,https://www.crunchbase.com/organization/takeda-cambridge,"Biotechnology, Health Care, Pharmaceutical","Cambridge, Cambridgeshire, United Kingdom",Takeda Cambridge specializes in developing oral diabetes medications.,info@takedacam.com,(441) 223-4779,http://www.takedacam.com/,For Profit,2,Late Stage Venture,"$12,960,000 ",7/7/06,Series D,"$22,340,000 ","Biotechnology, Health Care, Science and Engineering",Private
Novexel,https://www.crunchbase.com/organization/novexel,"Biotechnology, Health Care, Medical","Romainville, Ile-de-France, France","Novexel SA, a pharmaceutical company, engages in the discovery and development of antibacterial and antifungal agents to treat bacterial",info@novexel.com,33 1 57 14 07 77,http://www.novexel.com,,2,M&A,"$65,000,000 ",1/25/07,Series B,"$118,620,237 ","Biotechnology, Health Care, Science and Engineering",Private
Axial Biotech,https://www.crunchbase.com/organization/axial-biotech,"Biotechnology, Genetics, Medical, Medical Device","Salt Lake City, Utah, United States",Axial Biotech develops and commercializes genetic tests and treatment solutions for spinal disorders.,info@axialbiotech.com,8019849100,http://www.axialbiotech.com,,2,Early Stage Venture,"$15,300,000 ",3/27/07,Series B,"$19,400,000 ","Biotechnology, Health Care, Science and Engineering",Private
Talima Therapeutics,https://www.crunchbase.com/organization/talima-therapeutics,"Biotechnology, Pharmaceutical, Therapeutics","San Carlos, California, United States",Talima Therapeutics is a drug delivery company developing customized systems that optimize the local therapeutic performance.,info@talima.com,650-331-7246,http://www.talima.com,,2,Early Stage Venture,"$19,000,000 ",5/29/07,Series B,"$20,600,000 ","Biotechnology, Health Care, Science and Engineering",Private
Serenex,https://www.crunchbase.com/organization/serenex,"Biotechnology, Health Care, Medical","Durham, North Carolina, United States",Serenex is a drug discovery and development company focused on oncology.,,(919)281-6001,http://serenex.com/,For Profit,4,M&A,"$26,000,000 ",6/28/07,Series D,"$73,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
BioProcessors,https://www.crunchbase.com/organization/bioprocessors,"Biotechnology, Health Care, Therapeutics","Berkeley, California, United States","Developing a technology, or platform, that is intended to speed up the drug-development process.",,(781)935-1400,http://www.bioprocessors.com,For Profit,5,M&A,"$10,010,000 ",8/6/07,Series C,"$53,510,000 ","Biotechnology, Health Care, Science and Engineering",Private
Guava Technologies,https://www.crunchbase.com/organization/guava-technologies,"Biotechnology, Health Diagnostics, Medical Device","Hayward, California, United States",Guava Technologies is a privately-held biotechnology and medical device company that develops & manufactures unique flow cytometry systems.,support@guavatechnologies.com,1(510) 576-1400,http://www.guavatechnologies.com,For Profit,3,M&A,,11/4/05,Series E,"$17,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
Adiana,https://www.crunchbase.com/organization/adiana,"Biotechnology, Health Care, Medical Device","Redwood City, California, United States",Adiana is engaged in the development and testing of transcervical sterilization systems for permanent birth control.,info@hologic.com,(650)421-2900,http://www.adiana.com,For Profit,2,M&A,"$23,000,000 ",8/25/05,Series D,"$41,574,000 ","Biotechnology, Health Care, Science and Engineering",Private
"Spinal Concepts, Inc.",https://www.crunchbase.com/organization/spinal-concepts-inc,"Biotechnology, Health Care",,"Spinal Concepts, Inc. is a Biotechnology company.",,,,For Profit,1,M&A,"$21,000,000 ",8/10/01,Series E,"$21,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Inimex Pharmaceuticals,https://www.crunchbase.com/organization/inimex-pharmaceuticals,"Biotechnology, Medical, Pharmaceutical","Burnaby, British Columbia, Canada",Inimex Pharmaceuticals is a clinical-stage company focused on the development and commercialization of innate defense regulators.,info@inimexpharma.com,604-225-2251,http://www.inimexpharma.com,,3,Early Stage Venture,"$22,000,000 ",6/2/08,Series B,"$28,135,181 ","Biotechnology, Health Care, Science and Engineering",Private
Rejuvenon,https://www.crunchbase.com/organization/rejuvenon,"Biotechnology, Developer Platform, Medical","The Woodlands, Texas, United States",Rejuvenon a biopharmaceutical company committed developing and commercializing promising compounds for treatment of oncologic diseases.,,,http://rejuvenon.com/,For Profit,2,Early Stage Venture,"$37,000,000 ",6/23/04,Series B,"$49,000,000 ","Biotechnology, Health Care, Science and Engineering, Software",Private
Codon Devices,https://www.crunchbase.com/organization/codon-devices,"Biotechnology, Delivery, Manufacturing","Cambridge, Massachusetts, United States","Codon Devices is a biotechnology company that develops, constructs and delivers synthetic biology products for research.",,,,For Profit,2,Early Stage Venture,"$20,000,000 ",12/18/06,Series B,"$33,000,000 ","Administrative Services, Biotechnology, Manufacturing, Science and Engineering",Private
